,id,No of bedrooms,No of bathrooms,living area,lot area,No of floors,waterfront present,No of views,house condition(from 5),house grade,house area(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,No of schools nearby,Distance from the airport,Price,date
10979,6762825652,4,1.75,1700,40973,1.0,0,0,3,8,1700,0,1961,0,122067,52.5739,-114.388,2760,40973,1,71,334950,10
10980,6762825707,2,1.75,1710,4187,1.0,0,0,3,7,1710,0,1987,0,122042,52.7032,-114.378,1760,4084,1,79,332544,10
10981,6762826233,3,1.0,1290,9526,1.5,0,0,3,7,1290,0,1961,0,122033,52.9411,-114.403,1290,9508,2,55,321000,10
10982,6762826289,4,2.5,2223,5780,2.0,0,0,3,8,2223,0,2010,0,122035,52.5886,-114.347,1690,7766,2,71,320000,10
10983,6762826590,3,1.75,1350,217852,1.0,0,0,3,8,1100,250,1953,0,122068,52.4928,-114.22,2190,217800,3,51,314000,10
10984,6762826723,3,1.0,1330,3740,1.5,0,0,3,6,1330,0,1903,0,122051,52.7802,-114.464,1330,5053,3,68,310000,10
10985,6762826844,5,1.5,1310,4800,1.5,0,0,3,6,1110,200,1929,0,122034,52.7845,-114.555,960,4800,2,80,307000,10
10986,6762827136,6,2.5,3080,8163,1.0,0,0,3,7,1580,1500,1985,0,122065,52.6159,-114.411,1850,8658,3,75,300000,10
10987,6762827386,3,2.0,1830,17321,1.0,0,0,4,7,1100,730,1948,0,122063,52.7372,-114.462,1450,10706,1,62,295000,10
10988,6762828128,3,2.25,1610,11920,1.0,0,0,4,7,1110,500,1968,0,122066,52.5983,-114.469,1690,11839,1,52,277000,10
10989,6762828560,3,1.5,1600,9072,1.0,0,0,4,7,1600,0,1963,0,122065,52.6037,-114.406,1710,8000,3,79,267500,10
10990,6762828841,2,1.0,750,6720,1.0,0,0,3,6,750,0,1916,0,122059,52.782,-114.5,920,6720,2,53,260000,10
10991,6762829251,3,1.75,1480,3900,1.0,0,0,4,7,1480,0,1980,0,122018,52.5277,-114.557,1830,6956,3,54,250000,10
10992,6762829252,4,1.75,1510,5500,1.5,0,0,3,7,1510,0,1920,0,122034,52.765,-114.549,1320,6431,3,69,250000,10
10993,6762829655,2,1.0,870,8400,1.0,0,0,3,7,870,0,1960,0,122070,52.6793,-114.472,1070,12465,2,80,240000,10
10994,6762829987,2,1.0,870,7020,1.0,0,0,4,6,570,300,1942,0,122034,52.7704,-114.542,1730,7020,3,69,230000,10
10995,6762830803,3,1.0,960,7500,1.0,0,0,3,6,960,0,1953,0,122063,52.7266,-114.445,1250,6000,3,54,200000,10
10996,6762830965,1,1.0,470,63737,1.0,0,2,5,5,470,0,1924,0,122068,52.4463,-114.174,1350,46762,2,52,192500,10
10997,6762830995,3,1.0,1200,10458,1.0,0,0,4,6,1200,0,1961,0,122018,52.5562,-114.532,1160,9000,1,55,190000,10
10998,6762810301,4,4.25,4500,215186,2.0,0,3,3,11,2630,1870,2009,0,122011,52.789,-114.235,3030,25447,1,75,1830000,10
10999,6762810592,5,3.5,4170,9090,2.0,0,0,3,10,4170,0,2008,0,122048,52.8218,-114.386,1930,13635,2,51,1450000,10
11000,6762810742,4,3.75,2130,34689,1.5,1,4,3,9,2130,0,1955,0,122016,52.7789,-114.588,3030,28598,1,60,1340000,10
11001,6762810987,4,2.75,2470,5500,1.0,0,3,3,9,1570,900,1960,1,122026,52.8886,-114.548,1620,5500,3,74,1210000,10
11002,6762811020,4,2.5,3180,13118,2.0,0,0,4,11,3180,0,1986,0,122057,52.7682,-114.42,3070,12861,3,50,1200000,10
11003,6762811081,5,3.75,4220,15959,2.0,0,0,3,11,4220,0,2004,0,122020,52.8169,-114.157,4630,16531,3,75,1170000,10
11004,6762811166,4,3.5,4300,8406,2.0,0,1,3,11,3580,720,1987,0,122057,52.7696,-114.404,2770,10006,1,79,1130000,10
11005,6762811516,5,3.5,2810,2700,2.0,0,0,5,9,1900,910,1910,0,122007,52.9099,-114.553,1510,3800,2,77,999000,10
11006,6762811847,4,3.25,4110,15488,2.0,0,2,3,11,4110,0,1995,0,122027,52.7793,-114.307,4190,14973,3,64,935000,10
11007,6762812730,5,3.0,3070,8474,2.0,0,0,3,9,3070,0,2011,0,122010,52.9152,-114.374,3070,8527,2,77,825000,10
11008,6762813032,4,2.5,2760,5750,2.0,0,0,3,8,2760,0,1993,0,122047,52.857,-114.493,2760,5390,3,64,799500,10
11009,6762813056,3,2.5,2849,9588,2.0,0,0,3,10,2849,0,2001,0,122019,52.8787,-114.269,3190,8897,3,68,798000,10
11010,6762813409,4,3.0,2170,2500,2.0,0,0,3,8,1710,460,1997,0,122006,52.9042,-114.493,2170,4080,3,58,767250,10
11011,6762813842,3,2.5,1980,2975,3.0,0,2,3,8,1980,0,1993,0,122061,52.8594,-114.534,1980,3144,2,70,736000,10
11012,6762814478,4,2.75,2540,4400,1.5,0,0,5,7,1630,910,1925,0,122028,52.9132,-114.533,1560,3920,3,66,696500,10
11013,6762814594,3,2.5,2080,9612,1.0,0,3,4,8,1700,380,1940,0,122022,52.9593,-114.473,2560,10202,1,60,689000,10
11014,6762814717,4,2.75,3310,50951,2.0,0,0,3,9,3310,0,1998,0,122037,52.9549,-114.217,3230,39340,2,79,680000,10
11015,6762814824,3,2.5,2320,98445,1.0,0,0,4,8,1380,940,1978,0,122021,52.9623,-114.306,2830,54014,3,70,675000,10
11016,6762814878,4,2.5,3470,6651,2.0,0,0,3,9,3470,0,2005,0,122008,52.7726,-114.069,2730,6179,3,50,672500,10
11017,6762815283,5,2.0,1910,4667,1.0,0,0,3,7,1010,900,1908,0,122047,52.8536,-114.496,1230,2545,2,69,650000,10
11018,6762815455,4,2.5,2600,6015,2.0,0,0,3,8,2600,0,2004,0,122020,52.8271,-114.221,2910,5305,1,59,641000,10
11019,6762816328,4,2.5,2360,13500,1.0,0,0,4,8,1780,580,1973,0,122005,52.8615,-114.293,2780,12400,2,70,600000,10
11020,6762816575,3,2.25,2210,5742,1.0,0,0,3,8,1460,750,1951,0,122006,52.9191,-114.508,1900,4590,1,62,590000,10
11021,6762817216,2,1.75,1130,276170,1.0,0,0,3,8,1130,0,2006,0,122068,52.4973,-114.217,2092,217800,3,71,565000,10
11022,6762817920,2,2.0,1930,4500,1.0,0,0,3,8,1930,0,2003,0,122045,52.9404,-114.221,1670,5200,1,60,542000,10
11023,6762818375,3,2.5,1380,1389,3.0,0,0,3,8,1380,0,2008,0,122013,52.8727,-114.517,1380,1249,1,53,527500,10
11024,6762818751,3,2.75,3290,11441,2.0,0,0,4,10,3290,0,1988,0,122018,52.5352,-114.53,2600,12070,1,63,515000,10
11025,6762819004,3,1.75,2519,8690,2.0,0,0,5,8,2519,0,1973,0,122031,52.6728,-114.534,2500,9500,1,64,505000,10
11026,6762819148,3,1.0,1070,4600,1.0,0,0,3,7,950,120,1930,0,122009,52.7927,-114.573,1090,4600,3,75,500000,10
11027,6762819279,4,2.5,2680,10590,2.0,0,0,3,8,2680,0,2004,0,122055,52.9677,-114.16,2330,5566,2,55,499000,10
11028,6762819376,3,1.75,1770,10080,1.0,0,0,3,8,1770,0,1968,0,122022,52.9518,-114.496,1860,10456,3,61,495000,10
11029,6762819377,2,2.25,1160,1010,2.0,0,0,3,8,1000,160,2006,0,122047,52.8507,-114.491,1200,1170,3,60,495000,10
11030,6762819502,2,1.0,950,3060,1.0,0,0,3,6,810,140,1925,0,122004,52.8998,-114.513,1510,3780,2,57,490000,10
11031,6762819572,2,2.75,1465,972,2.0,0,0,3,7,1050,415,2006,0,122047,52.851,-114.488,1480,1430,3,53,489000,10
11032,6762820075,2,2.25,1700,2383,2.0,0,0,3,8,1700,0,2005,0,122011,52.777,-114.187,1700,2700,3,61,472500,10
11033,6762820471,4,2.75,2200,9676,1.0,0,0,3,8,1500,700,1979,0,122058,53.0013,-114.449,2120,9585,2,64,460000,10
11034,6762820536,3,2.5,1780,4000,2.0,0,0,4,8,1780,0,1995,0,122011,52.7977,-114.193,1730,4000,2,79,459000,10
11035,6762820639,3,1.75,1700,8360,1.0,0,0,4,7,850,850,1955,0,122027,52.8066,-114.337,1520,8360,2,62,455000,10
11036,6762820966,4,3.0,2580,7299,2.0,0,0,3,8,2580,0,1998,0,122046,52.6946,-114.34,2250,6165,2,64,449500,10
11037,6762821093,3,3.25,1710,1960,2.0,0,0,3,8,1360,350,2004,0,122011,52.7779,-114.193,1420,955,1,77,445000,10
11038,6762821181,2,1.0,990,4313,1.5,0,2,4,6,990,0,1917,0,122064,52.7977,-114.57,1480,5750,1,80,442000,10
11039,6762821267,4,2.75,2030,56192,1.0,0,0,3,8,1550,480,1979,0,122037,52.982,-114.263,2510,44866,1,77,440000,10
11040,6762822212,3,1.75,1530,7238,1.0,0,0,3,7,1530,0,1959,0,122014,52.9929,-114.505,1580,7238,3,60,418000,10
11041,6762822498,4,2.25,2200,8292,2.0,0,0,3,7,2200,0,1990,0,122014,52.9756,-114.505,1090,8290,3,69,410000,10
11042,6762822499,3,1.0,1230,7020,1.0,0,0,3,7,1090,140,1924,0,122009,52.8019,-114.58,1390,5850,1,74,410000,10
11043,6762823136,3,3.5,1450,1263,2.0,0,0,3,8,1160,290,2007,0,122032,52.8808,-114.573,1390,1282,2,69,395000,10
11044,6762823422,2,2.5,1170,1394,2.0,0,0,3,8,1170,0,2001,0,122044,52.8431,-114.487,1250,3136,1,79,387000,10
11045,6762823904,4,2.5,2990,6145,2.0,0,0,3,8,2990,0,2003,0,122040,52.4912,-114.484,2590,6512,1,77,375000,10
11046,6762824039,3,2.5,2150,8361,2.0,0,0,3,8,2150,0,1991,0,122046,52.6927,-114.319,2150,9368,1,65,371000,10
11047,6762824090,3,1.75,1530,10300,1.0,0,0,4,7,1530,0,1978,0,122038,53.0067,-114.546,1940,9883,1,51,370000,10
11048,6762824218,3,2.25,1400,1320,3.0,0,2,3,8,1400,0,2006,0,122038,52.9447,-114.546,1490,1449,2,77,367000,10
11049,6762824235,3,2.5,1320,4320,1.0,0,0,3,6,660,660,1918,0,122034,52.7627,-114.537,1190,4200,2,67,366000,10
11050,6762825109,3,3.25,1570,2048,2.0,0,0,3,8,1290,280,2006,0,122064,52.778,-114.565,1570,2006,2,58,346500,10
11051,6762825416,4,2.5,2180,5367,2.0,0,0,3,7,2180,0,2000,0,122024,52.6075,-114.212,2180,5130,3,63,339995,10
11052,6762826290,4,1.75,1660,6200,1.0,0,0,4,6,830,830,1948,0,122059,52.79,-114.506,1780,5968,2,55,320000,10
11053,6762826508,3,1.75,1680,7250,1.0,0,0,3,7,930,750,1952,0,122038,52.9501,-114.54,1340,7250,1,55,315000,10
11054,6762826572,2,1.0,890,6350,1.0,0,0,3,6,890,0,1943,0,122028,52.9275,-114.547,1490,6350,2,78,314963,10
11055,6762827055,4,2.5,2150,7944,2.0,0,0,3,8,2150,0,1990,0,122023,52.489,-114.405,2170,8319,2,78,300499,10
11056,6762827564,2,1.0,770,4800,1.0,0,0,3,7,770,0,1943,0,122016,52.757,-114.573,1390,4800,3,71,290000,10
11057,6762827624,3,1.0,1090,8280,1.0,0,0,3,6,1090,0,1947,1,122014,52.9862,-114.508,1060,7609,1,57,289950,10
11058,6762827703,3,1.5,1150,11475,1.0,0,0,3,7,1150,0,1971,0,122025,52.6929,-113.934,1640,11475,1,55,287000,10
11059,6762827969,3,1.0,1260,7660,1.0,0,0,3,6,1260,0,1947,0,122038,52.9776,-114.54,1990,7861,2,66,280000,10
11060,6762828219,3,1.5,1410,9000,1.0,0,0,3,7,1410,0,1953,0,122038,52.9935,-114.54,1910,7214,1,69,275000,10
11061,6762828561,3,2.25,2080,2856,1.5,0,0,3,7,1550,530,2003,0,122035,52.6498,-114.348,2080,2275,3,63,267500,10
11062,6762828587,3,2.25,1740,5460,1.0,0,0,3,7,1210,530,1998,0,122024,52.5948,-114.236,1740,7500,1,78,266500,10
11063,6762828654,3,1.75,1820,32666,1.0,0,0,4,7,1820,0,1966,0,122068,52.4103,-114.164,2050,43560,1,76,265000,10
11064,6762828742,3,1.75,1660,7210,1.0,0,0,4,7,1660,0,1977,0,122066,52.5909,-114.464,2150,7350,2,76,263000,10
11065,6762829001,3,2.5,1770,5000,2.0,0,0,3,7,1770,0,2009,0,122035,52.5658,-114.241,2230,5200,1,74,255500,10
11066,6762829253,4,2.0,2600,9000,1.0,0,0,3,8,1410,1190,1959,0,122066,52.611,-114.489,2600,7200,3,77,250000,10
11067,6762829362,4,2.0,1280,7560,1.0,0,0,5,6,1280,0,1959,0,122046,52.68,-114.365,1250,7690,1,57,249000,10
11068,6762829415,3,1.5,1910,5000,1.5,0,0,4,7,1910,0,1922,1,122072,52.5082,-114.402,1770,9068,2,56,247200,10
11069,6762829656,3,1.5,1290,8366,1.0,0,0,3,7,1020,270,1957,0,122056,52.7153,-114.508,1770,8400,2,59,240000,10
11070,6762829877,3,1.0,1990,15375,1.0,0,0,3,7,1140,850,1946,0,122056,52.7078,-114.478,1160,10236,2,59,234550,10
11071,6762830044,3,1.75,1100,7224,1.0,0,0,3,7,1100,0,1981,0,122066,52.6017,-114.467,1700,8447,2,59,229900,10
11072,6762830160,4,2.25,1800,9350,1.0,0,0,3,8,1800,0,1969,0,122023,52.5259,-114.381,2060,8800,2,66,225000,10
11073,6762830161,3,2.0,1460,7740,1.0,0,0,3,7,1460,0,1968,0,122040,52.5767,-114.496,1540,7644,1,65,225000,10
11074,6762830162,3,1.75,1370,10866,1.0,0,0,4,6,1370,0,1945,0,122005,52.9074,-114.354,1580,14250,1,70,225000,10
11075,6762830241,3,1.75,1240,7560,1.0,0,0,3,8,1070,170,1967,0,122040,52.563,-114.49,1650,7560,3,73,222000,10
11076,6762830398,2,1.0,1120,7797,1.0,0,0,3,6,1120,0,1948,0,122042,52.7171,-114.41,2180,7200,2,51,216180,10
11077,6762830485,3,2.5,1580,8541,2.0,0,0,3,7,1580,0,1990,0,122039,52.5634,-114.479,1640,7542,1,73,213550,10
11078,6762830661,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0,122065,52.5881,-114.363,1720,12080,3,78,206600,10
11079,6762830804,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,1958,0,122072,52.5176,-114.402,1408,10588,1,53,200000,10
11080,6762830879,3,1.0,1040,8645,1.0,0,0,4,7,1040,0,1962,0,122035,52.5931,-114.306,1290,8645,1,74,198400,10
11081,6762830922,3,1.75,1140,9628,1.0,0,0,4,7,1140,0,1969,0,122018,52.5233,-114.562,1510,9633,3,54,195000,10
11082,6762831045,3,1.5,1280,5000,2.0,0,0,3,6,1280,0,1985,0,122072,52.5644,-114.406,1070,4366,1,62,187000,10
11083,6762831108,4,1.0,1130,13927,1.5,0,0,3,6,1130,0,1929,0,122056,52.7239,-114.49,1800,8274,2,53,182200,10
11084,6762831132,2,1.0,1150,5695,1.0,0,0,4,6,1150,0,1958,0,122053,52.7289,-114.361,1150,5695,3,51,180000,10
11085,6762831517,2,1.0,840,6654,1.0,0,0,3,7,840,0,1951,0,122038,52.9619,-114.525,1350,5831,3,55,130000,10
11086,6762831553,2,1.0,700,3180,1.0,0,0,3,6,480,220,1951,0,122063,52.7276,-114.452,1760,6360,2,72,119900,10
11087,6762831556,1,1.0,670,7957,1.0,0,0,4,6,670,0,1978,0,122024,52.5894,-114.246,1600,7957,3,55,118000,10
11088,6762810543,4,3.25,3070,10375,2.0,0,0,3,10,2180,890,1962,1,122048,52.8162,-114.388,2500,11194,1,75,1500000,10
11089,6762810651,5,4.25,4230,6907,2.0,0,0,3,10,3450,780,2008,0,122010,52.9166,-114.395,2650,8076,1,51,1400000,10
11090,6762810687,3,1.5,1850,10572,1.0,0,0,4,8,1850,0,1953,0,122048,52.8494,-114.398,3030,12752,2,68,1380000,10
11091,6762810904,5,2.75,2960,28300,1.0,0,3,4,9,2160,800,1959,0,122050,52.9906,-114.56,2940,23250,3,77,1250000,10
11092,6762811096,4,2.5,2960,26742,1.0,0,3,3,8,1480,1480,1949,1,122006,52.9146,-114.458,2500,9460,1,74,1160000,10
11093,6762811324,4,3.5,3850,8100,2.0,0,1,3,11,2430,1420,1995,0,122010,52.9155,-114.38,2620,9346,1,77,1060000,10
11094,6762811659,3,2.25,3400,10000,2.0,0,0,3,10,3400,0,1983,0,122006,52.9146,-114.474,1860,5100,1,59,970000,10
11095,6762811660,5,3.5,3400,9804,2.0,0,0,3,9,2550,850,2008,0,122051,52.773,-114.456,2380,7440,2,53,970000,10
11096,6762812008,4,2.5,3170,32430,2.5,0,0,3,10,3170,0,1989,0,122045,52.9203,-114.246,3360,35610,2,61,910000,10
11097,6762812492,4,3.25,3450,6500,2.0,0,0,3,8,2450,1000,1994,0,122016,52.7737,-114.578,1750,6500,1,73,850000,10
11098,6762812542,4,2.75,3160,7143,1.5,0,0,3,8,2100,1060,1933,0,122032,52.8813,-114.596,2200,6122,3,56,845000,10
11099,6762812580,5,1.75,2500,11617,1.0,0,0,4,9,1560,940,1966,0,122057,52.7661,-114.407,3370,11617,2,57,840000,10
11100,6762812671,3,2.5,2760,11287,2.0,0,3,3,10,2000,760,1991,0,122058,52.969,-114.454,2760,13719,2,79,830000,10
11101,6762812731,4,1.5,2040,6900,2.0,0,0,3,9,2040,0,1903,0,122047,52.8488,-114.475,3150,8220,3,61,825000,10
11102,6762812732,4,3.5,3620,6499,2.5,0,0,3,9,3620,0,2003,1,122050,52.9626,-114.55,2330,7200,2,60,825000,10
11103,6762813316,3,2.5,2780,175421,2.0,0,2,3,9,2780,0,2000,0,122064,52.8091,-114.568,2630,5000,2,61,775000,10
11104,6762813558,3,2.25,3020,13031,2.0,0,0,3,9,3020,0,1989,0,122005,52.9197,-114.288,2480,10204,1,77,755000,10
11105,6762813921,4,3.5,3370,5638,2.0,0,0,3,10,2250,1120,2001,0,122033,52.9496,-114.413,3080,7200,3,58,730000,10
11106,6762814373,4,1.75,2420,520,1.5,0,0,3,7,2420,0,1900,0,122047,52.8509,-114.492,1200,1170,3,54,700000,10
11107,6762814642,3,2.5,2320,219978,2.0,0,0,4,8,2320,0,1993,0,122045,52.9147,-114.254,2340,88862,2,78,685000,10
11108,6762814773,5,1.0,2340,4730,2.0,0,0,3,8,1810,530,1918,0,122009,52.8195,-114.575,2100,4970,2,73,677500,10
11109,6762815284,4,2.0,1930,3976,1.5,0,0,4,8,1930,0,1914,0,122044,52.8417,-114.487,1470,4080,2,71,650000,10
11110,6762815803,4,2.25,2220,36085,2.0,0,0,3,9,2220,0,1989,0,122020,52.8139,-114.181,3000,36906,2,66,625000,10
11111,6762816111,3,1.0,1180,3400,1.5,0,0,3,8,1180,0,1907,0,122061,52.8676,-114.543,1440,3400,1,77,610000,10
11112,6762816270,3,2.5,1740,1251,2.0,0,0,3,9,1180,560,2012,0,122032,52.874,-114.575,1740,1625,3,69,601000,10
11113,6762816962,3,2.0,1800,5000,2.0,0,0,5,7,1600,200,1925,0,122016,52.7747,-114.579,1640,5000,2,72,575000,10
11114,6762817048,5,1.75,2280,43560,1.0,0,1,4,8,1380,900,1949,0,122031,52.6858,-114.552,1940,17664,2,73,571000,10
11115,6762817084,4,3.0,1490,6766,1.5,0,1,5,7,1490,0,1915,0,122016,52.7746,-114.572,1990,6526,2,57,570000,10
11116,6762817085,4,2.5,3420,115434,2.0,0,0,3,9,3420,0,1989,0,122024,52.6232,-114.178,3250,111513,2,72,570000,10
11117,6762817355,4,2.5,2520,11240,1.0,0,0,3,8,1440,1080,1977,0,122005,52.9048,-114.334,2360,10345,2,76,560000,10
11118,6762817648,3,2.5,1550,1092,3.0,0,0,3,8,1390,160,2004,0,122013,52.8655,-114.514,1550,1079,2,78,550000,10
11119,6762818475,3,1.75,1710,7350,1.0,0,0,3,8,1280,430,1981,0,122010,52.929,-114.357,2100,7560,3,53,525000,10
11120,6762819503,2,1.0,1420,4305,1.0,0,0,4,7,920,500,1941,0,122006,52.9164,-114.501,1420,4305,1,77,490000,10
11121,6762819754,3,2.0,2580,15653,1.5,0,0,3,9,2580,0,1990,0,122031,52.6861,-114.551,1920,9840,3,55,481000,10
11122,6762820546,2,1.0,1530,4370,1.0,0,0,3,7,1130,400,1946,0,122006,52.9188,-114.498,1580,4275,1,78,458950,10
11123,6762820562,3,2.25,2150,9900,1.0,0,0,3,8,1450,700,1977,0,122005,52.8947,-114.339,2170,9500,1,59,458000,10
11124,6762820978,4,2.25,2230,8440,2.0,0,0,4,8,2230,0,1968,0,122017,52.9858,-114.407,2160,9412,2,50,449000,10
11125,6762820979,4,2.5,1980,5400,2.0,0,0,3,8,1980,0,1998,0,122053,52.7482,-114.397,1980,5400,3,63,449000,10
11126,6762821182,2,1.75,860,5535,1.0,0,0,3,7,860,0,1948,0,122028,52.9201,-114.521,1420,4960,3,73,442000,10
11127,6762821268,3,2.25,1760,10835,1.0,0,0,4,8,1290,470,1976,0,122012,52.752,-114.238,2050,10488,1,57,440000,10
11128,6762821348,4,2.25,2060,4670,2.0,0,0,3,7,2060,0,1975,0,122033,52.9558,-114.367,2060,8155,1,54,439000,10
11129,6762822100,2,1.0,960,112384,1.0,0,0,3,7,960,0,1955,0,122058,52.9942,-114.424,1210,24875,1,79,420000,10
11130,6762822572,3,2.75,2670,4800,2.0,0,0,3,8,2670,0,2014,0,122024,52.5783,-114.232,2340,5000,1,71,408000,10
11131,6762822873,3,1.75,1470,6682,1.0,0,0,3,7,1470,0,1987,0,122033,52.9615,-114.416,1790,7379,1,50,400000,10
11132,6762823032,3,1.75,1890,16001,1.5,0,0,4,7,1890,0,1950,0,122017,52.9963,-114.391,1820,11450,2,78,398000,10
11133,6762823137,2,1.75,1400,2500,1.0,0,0,5,7,710,690,1916,0,122009,52.7928,-114.581,1250,5700,3,55,395000,10
11134,6762823571,3,1.75,1410,7215,1.0,0,0,3,7,1410,0,1967,0,122033,52.9643,-114.383,1550,7600,3,52,383000,10
11135,6762823668,3,2.5,1610,1778,3.0,0,0,3,7,1610,0,2002,0,122006,52.9202,-114.496,1120,2187,1,67,380000,10
11136,6762823722,3,1.0,1270,6900,1.0,0,0,3,7,1270,0,1977,0,122033,52.9579,-114.382,1480,7280,1,64,379950,10
11137,6762824450,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,0,122039,52.5641,-114.445,2280,9937,3,79,360000,10
11138,6762824451,4,2.5,2050,9143,2.0,0,0,3,8,2050,0,1992,0,122031,52.6897,-114.545,1510,9484,2,71,360000,10
11139,6762824452,3,1.0,1660,9600,1.0,0,0,3,7,1660,0,1963,0,122033,52.938,-114.406,2020,9600,2,76,360000,10
11140,6762824806,2,0.75,760,33801,1.0,0,0,4,4,760,0,1931,0,122015,52.7003,-114.266,1100,39504,2,63,352000,10
11141,6762825356,4,2.5,2550,7555,2.0,0,0,3,8,2550,0,2001,0,122039,52.4914,-114.48,2550,6800,1,77,340000,10
11142,6762825608,3,2.5,2588,5701,2.0,0,0,3,8,2588,0,2008,0,122035,52.5749,-114.341,2389,5702,3,67,335000,10
11143,6762826291,4,3.0,1820,3120,1.0,0,0,3,7,1000,820,1997,0,122051,52.7768,-114.464,1600,5001,1,62,320000,10
11144,6762826427,3,2.0,2020,7260,1.5,0,0,3,7,1180,840,1926,0,122059,52.7796,-114.501,1400,5950,3,59,317000,10
11145,6762826724,3,3.25,3130,9302,2.0,0,0,3,8,2190,940,1987,0,122018,52.5378,-114.528,2350,7949,3,70,310000,10
11146,6762826725,3,1.0,1180,8474,1.5,0,0,3,7,1180,0,1956,0,122014,52.9716,-114.517,1180,7200,3,50,310000,10
11147,6762827002,3,1.5,1640,5650,1.0,0,0,3,8,1640,0,1952,0,122063,52.739,-114.441,1640,5650,3,63,303100,10
11148,6762827035,4,3.0,3320,13500,1.0,0,0,3,7,1750,1570,1963,0,122015,52.6896,-114.255,1830,13800,1,65,302000,10
11149,6762827239,3,2.5,2090,7163,2.0,0,0,3,8,2090,0,1989,0,122040,52.5035,-114.485,2320,8634,2,75,299500,10
11150,6762827387,3,2.25,1330,7200,1.0,0,0,3,7,900,430,1974,0,122052,52.7402,-114.554,1380,9570,3,54,295000,10
11151,6762827424,3,1.0,1160,8950,1.0,0,0,3,7,1160,0,1968,0,122038,52.9799,-114.528,1210,8193,1,58,294950,10
11152,6762827425,4,2.25,1740,9600,1.0,0,2,3,7,1160,580,1957,0,122070,52.662,-114.466,1630,9600,2,70,294950,10
11153,6762827970,3,2.25,1358,1141,3.0,0,0,3,7,1358,0,2007,0,122038,52.9352,-114.536,1358,1196,3,63,280000,10
11154,6762828426,3,2.0,1560,8853,1.0,0,0,3,7,1560,0,1967,0,122046,52.6612,-114.361,1610,8750,3,68,270000,10
11155,6762828655,3,2.5,1720,6271,2.0,0,0,3,7,1720,0,1993,0,122024,52.6198,-114.239,1570,6587,2,73,265000,10
11156,6762828656,3,1.5,1290,7100,1.0,0,0,3,6,1290,0,1954,0,122043,52.6527,-114.522,1300,7183,3,55,265000,10
11157,6762828842,3,2.0,1030,7260,1.0,0,0,3,6,1030,0,1947,0,122052,52.7413,-114.537,1380,8100,1,57,260000,10
11158,6762829594,3,1.5,1640,8922,1.0,0,0,4,7,1640,0,1963,0,122052,52.725,-114.532,1540,9040,3,56,242000,10
11159,6762829608,2,1.75,1070,9750,1.5,0,0,3,7,1070,0,1995,0,122041,52.9431,-113.509,970,9750,2,77,241000,10
11160,6762829718,3,1.0,1070,5750,1.0,0,0,3,7,1070,0,1952,0,122063,52.7371,-114.445,1420,6500,3,78,239300,10
11161,6762829837,2,1.0,1500,8015,1.0,0,0,3,6,1500,0,1947,0,122052,52.7327,-114.538,1130,8015,3,75,235000,10
11162,6762830035,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1976,0,122067,52.6242,-114.379,1610,7350,2,57,229950,10
11163,6762830256,3,2.5,1320,1780,2.0,0,0,3,7,880,440,2005,0,122051,52.758,-114.459,3040,6000,3,59,221000,10
11164,6762830446,3,1.5,1240,9405,1.0,0,0,4,7,1240,0,1966,0,122035,52.6027,-114.352,2260,7611,2,60,215000,10
11165,6762830703,3,0.75,770,7000,1.0,0,0,3,4,770,0,1942,0,122036,52.7961,-114.077,950,10500,3,65,205000,10
11166,6762830805,2,0.75,780,5000,1.0,0,0,4,4,780,0,1945,0,122046,52.672,-114.295,1620,30847,2,74,200000,10
11167,6762831321,3,1.0,940,7200,1.0,0,0,4,7,940,0,1954,0,122072,52.5279,-114.413,1090,7800,3,60,163500,10
11168,6762810498,5,3.0,3910,16200,1.0,0,0,4,9,2890,1020,1960,0,122048,52.8626,-114.407,3620,16200,2,80,1560000,10
11169,6762811065,4,3.5,4150,49503,2.0,0,0,3,11,4150,0,2003,0,122045,52.9046,-114.208,3330,60137,1,54,1180000,10
11170,6762811097,3,2.5,2490,24691,1.0,1,4,4,9,1580,910,1961,0,122052,52.718,-114.554,2800,24121,2,57,1160000,10
11171,6762811710,4,2.5,3430,43560,1.5,0,2,5,10,3430,0,1979,0,122049,52.8726,-114.37,3700,44431,1,73,960000,10
11172,6762812099,4,2.5,3720,30649,2.0,0,0,3,10,3720,0,1988,0,122045,52.8951,-114.246,3220,29434,3,79,899000,10
11173,6762812112,3,2.25,2650,12845,1.0,0,3,3,9,1770,880,1977,0,122033,52.9509,-114.446,2650,12902,2,71,898000,10
11174,6762812786,3,3.0,3850,38830,2.0,0,1,3,10,3850,0,2000,0,122027,52.7835,-114.381,2970,14050,2,65,820000,10
11175,6762812990,4,3.75,2540,20662,2.0,0,0,3,10,2540,0,1998,0,122020,52.8182,-114.2,2490,37731,1,62,800000,10
11176,6762813120,5,3.25,3030,20446,2.0,0,2,3,9,2130,900,1976,0,122029,52.8433,-114.296,2890,20908,1,77,790000,10
